account,storage updates,loading branch,loading account,loading storage,total unfolds,total unfolding time (ms),total folds,total folding time (ms)
342e25de8de0d4ca3b7f04b3bf3f11c9611f0b58,0,3,1,0,4,344,4,8
1416f59944ddb6b8a2eadd1ec4f6d9d894ed558f,0,5,1,0,6,190,5,10
c842355888f47c9e4f0ebef7627a66724be01295,0,5,1,0,6,17,5,10
9f08067b6e4e3fb97370bf02d05f4d121a2c6015,0,3,1,0,4,243,5,10
52ee324f2bcd0c5363d713eb9f62d1ee47266ac1,0,5,1,0,6,11,6,13
ac5cecbfbdcd5cf8a5f9513d1c05e39d207b6bf9,0,5,1,0,6,13,6,13
d6f9f050049d34782e934e40b946be2f70184d89,0,5,1,0,6,14,8,14
9e5c88561ec68362d535224830f07d6ae1d17937,0,4,1,0,5,516,7,17
84460e7bfd43fd5b04081b87bd50e79fbae96287,0,4,1,0,5,511,5,11
3dd51bc2a438954c3d8bdfc0582b8b6582506e16,0,4,1,0,5,1149,4,9
ac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,11,42,1,11,54,858,49,106
870679e138bcdf293b7ff14dd44b70fc97e12fc0,4,22,1,4,24,3126,18,47
9ba021b0a9b958b5e75ce9f6dff97c7ee52cb3e6,7,18,1,7,26,43,22,54
2efe4d6577fb754366fc69db02dd4f09c6c0c305,0,4,1,0,5,9,4,9
a537f4ecd56c78468eb164abb4fd5fe66cfc607d,0,3,1,0,4,172,5,11
c1b634853cb333d3ad8663715b08f41a3aec47cc,0,4,1,0,5,9,10,24
9db2b7aece7f4aaf0e95b72e6df3130b0a4f1ddf,0,3,1,0,3,441,4,7
be11cbdddc3cf5f5437123baeaae7fa66efeb11e,0,4,1,0,5,651,4,10
6af9c03d1dd6231808f093594c36bfe67ca60e81,0,4,2,1,5,224,4,815
ae6e15de637c7e9c42c0eee984294e4cfe9fcf25,0,5,2,0,6,500,5,410
d7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,3,13,1,3,17,146,19,39
c1778dcd604e1ba8390fb0e05640b9c2a24397a9,0,3,1,0,4,353,5,10
0b777408539ca150d54dc95ebaa3f93954362e21,0,4,1,0,5,637,9,18
019cf8cafdb26140e735f92a4eda1ff881705c6d,0,3,1,0,4,331,5,10
16985dd89c58c1d3f044c616e9c8b8f0d6db3a85,0,3,1,0,4,131,5,11
1ec2a26137d79f57b0017a4147b3062d5e04c409,0,4,1,1,4,488,9,472
43248e724f5486e451ede6d0a8d6bc2ea58a6136,0,5,1,0,6,893,7,14
601432e1ba09d7987f7edaeacc1df8ab947d9250,0,4,1,0,5,142,4,9
cc16f670129f965b396f2e81312f6e339ffdb18e,9,18,1,9,28,275,23,43
a76c7f20740300505ff26280e4b10873556cf4d0,0,4,1,0,5,91,5,13
23da95b3a92c0776cd614141dcabf5b446603c8f,0,2,1,0,3,108,4,9
2a45907f94df93388801ae72fe810eac75926a1d,0,3,1,0,4,8,4,9
0b744c5b74040a5e8237ddf1d951509a35273ba0,0,4,1,0,5,8,3,11
5b332be1b9cd943403194201ab01333389368e22,0,4,1,0,5,10,5,11
597e44ecc6ce9f99a650a14beb23c478ea5f8b4b,0,5,1,0,6,478,5,15
c88eb7aaadd564755acef1a9fd48f8147492bc74,0,4,1,0,5,237,9,23
a928c10fff4a018ff872912e04a75794011257ca,0,4,1,0,5,250,5,12
a3d4990710750e225977209f75bf7baa9be0aa2c,0,3,1,0,4,127,9,18
c9c63a102494a1d9f4b6d85b758a4df2ff02c2fc,0,3,1,0,4,10,3,11
c275a7390966e4bcbf331b837cd7316c4a3efa83,2,6,1,2,9,235,7,14
231b0ee14048e9dccd1d247744d114a4eb5e8e63,9,43,1,9,48,5461,42,591
bd1ec2f7737984d90fa5cc03862bd63f320d8301,0,5,1,0,6,268,6,14
362ddd14f69924ebbf9066ddd2ae7c171cf6d098,3,11,1,3,15,147,15,35
f8643901af3280fd52ab4a0aebf13732ac79b93f,0,4,1,0,5,670,5,10
76dd32063b2899a59f6e15dbc474a160cc922751,0,4,1,0,5,8,9,23
52539841369b18ff18f48fde37017e593286bb54,0,3,1,0,4,319,4,9
6065a982f04f759b7d2d042d2864e569fad84214,0,4,1,0,5,188,5,10
d489f049c88fa4a2265615404a15f4e286de6bc8,0,5,1,0,6,814,6,11
9da95c32c5869c84ba2c020b5e87329ec0adc97f,29,67,1,29,97,3485,96,222
266b2e531c137cf837ffa6ef56f4740e3aef056e,0,5,2,0,6,10,5,286
ac85ef29192487e0a109b7f9e40c267a9ea95f2e,5,16,1,5,19,1486,20,56
5026f006b85729a8b14553fae6af249ad16c9aab,4,17,1,5,22,324,17,56
6d0cf1f651f5ae585d24dcaa188d44e389e93d26,0,5,2,0,6,12,5,619
9802522775a7b198d159bbecdd0dea72b2894ff9,0,4,1,0,5,226,6,11
72801a7e399128c8d570fddbc5f296598f394193,0,4,1,0,5,10,4,8
8f08b70456eb22f6109f57b8fafe862ed28e6040,4,18,1,4,21,2187,17,39
bc77532c703fd3af2dbaee5a2441a49d712acc7b,0,3,1,1,3,345,5,25
2fc781e170f2e26e7feb1453ddf9ddf5a11ad8fd,0,4,1,0,5,8,8,19
730ace0236667d3d26253d8874920c2d355806b0,0,4,1,0,5,238,5,11
e0dd7256e66dfb2661d88fdf944e08a2541111b3,0,5,2,0,6,11,5,32
a0e5f4cb08feba974e30b1750b2015ddadae7c80,0,4,1,0,5,217,4,9
2416092f143378750bb29b79ed961ab195cceea5,2,7,1,2,10,21,7,18
711e700a2f4b2f7f1f15ff8d4a85224e31b17100,0,3,1,0,4,279,5,10
d27418c366ccfc4bec6b66e6f08fe22bb7f09552,5,11,1,5,17,26,15,32
34f223fb654b3ae1f480e8bf2d050941087aa330,0,4,1,0,4,334,5,12
d018b15c7ce7aa84c4499aa6770f7bdbf7c46db4,9,3,1,9,6,444,4,432
5d44068c7958337b2cc836a25a3f011d7bc529e8,0,4,1,0,5,346,5,9
471861122cf18aea9672c4d37cac90c0ad98e3c4,0,3,1,0,4,32,4,9
5189688ac92a1eba1710bcba94ab25c695a4dfa2,4,12,1,4,18,29,13,30
819903771eedc7bcd003ad9ce5883c5b6c850a36,0,3,1,0,3,478,4,9
02ecaa010604b0ca21325331bd3a508127bb98e6,0,5,1,0,5,771,6,13
c9442a1883820750d8493709ae6dfa5993912074,0,3,2,0,4,138,5,564
f477ac7719e2e659001455cdda0cc8f3ad10b604,5,20,2,5,25,472,21,393
476e1cd47944e6ec43b1fdae606c312544c79569,0,4,1,0,5,8,10,27
470fd9d6192e604bd6ca4b9df5007b73255a1101,0,3,1,0,4,583,3,8
cfb6a2524b22cd4693c4d786c7f7ccb31d3d4abc,0,3,1,0,4,204,5,12
240d6faf8c3b1a7394e371792a3bf9d28dd65515,6,25,2,6,31,1438,25,517
b84ee88fe130ce2cc110bbc8833e869bb6eb3ea1,0,3,1,0,3,451,6,12
6ea65945cababde11bf1462c04e72e7c369032bc,0,5,1,0,6,276,6,12
7831b7db7619ee0fb2675fce4e2a35eceb017d49,0,4,1,0,4,711,6,16
b5b07321ef67279887d7fb05e35a63c6a2e900d0,0,4,1,0,4,1237,5,12
5ddf30555ee9545c8982626b7e3b6f70e5c2635f,0,5,1,0,6,10,6,19
86369e8f6f6bf54fb3f0d51bfa19f348bf5ccd33,0,5,1,0,7,625,6,12
21bc57259cea22061ea3405c7fb5b7d5384cde0c,3,12,1,4,16,540,15,147
dbfded1c6477df38786aeb72e41299eae58aa3c5,0,5,1,0,6,11,5,12
c0b606fb7e661480255606d60745879f2a18163a,0,4,1,0,5,176,4,10
80fd64a527af87396ddc7e8d60beda86f7f9df4d,0,5,1,0,6,10,7,14
924a9f036260ddd5808007e1aa95f08ed08aa569,0,4,1,0,5,13,4,8
8f0d024e780b7e2fd633a4d6d43631a96e8cb059,0,3,1,0,4,7,5,16
7bccac4597f02bee35517c538bc3740eac63a862,0,5,1,0,6,11,6,13
ee1459fa45d3f1efea1f696e5c1fa1d07b99937d,0,4,1,0,4,457,5,13
ea12e1d078e33e7da8345b792d0a2e320202aa32,0,5,1,0,6,247,5,14
417f90c3d6d36d233feb929c41d4a239f2ac426f,0,3,1,0,4,320,4,11
59202e0ac77cbc5cfb4668f4fd32d43bbf0b2d60,0,4,1,0,5,9,4,12
e4f0c743c9974fb208229a87e3d01507886ed4a0,0,5,1,0,6,252,14,44
99f445ab1c96dfd1ff039f5dfb85ae7146fd9dd6,0,4,1,0,5,308,4,13
477b8d5ef7c2c42db84deb555419cd817c336b6f,0,4,1,0,5,11,4,11
8e0f4be4992492ec9ddfb9c81aab5cfcebc0c062,0,3,1,0,3,228,5,11
2fab29746114898780006bf5c64da63c3e8bb259,0,4,1,0,5,127,3,12
403d5cdf63e028e0253201b682fe2141fb3d2d3c,0,5,2,0,6,640,5,127
75acb7ae6c76b3f5ca049431fe2c0797dd002b90,0,2,1,0,3,5,3,7
a6b31cb566a50d1afcd21c41c890a076578296fc,0,4,1,0,6,11,4,12
c8219b876753a85025156b22176c2edea17aac53,2,9,1,2,12,178,10,19
368dec1eb6e533119f8740c15613144bf5a668ca,0,3,1,0,4,8,7,253
9e8d30af001faba2fe3e60516887476c80ad9af9,0,3,1,0,3,243,4,8
0b0a45d6600100bed51eb87257ae42a1cf899c11,0,2,1,0,3,6,4,8
34ac7790b2f04d1165a3fdde8734a6a3ab96c47e,0,6,1,0,7,607,8,15
65845d85cb3a6842b8902ffda32a4fe94ba29e0d,0,5,1,0,6,250,5,11
140bba0a7b27b87412226eeb463048515596492b,0,3,1,0,4,151,7,18
c333e80ef2dec2805f239e3f1e810612d294f771,0,4,1,0,5,11,7,18
4f595bd9e67581e601025c12a4a70b0f111c8449,3,8,1,3,12,344,14,31
7742e640f1a10255ef868840776df5cd497691ac,0,4,1,0,5,245,4,10
00bd520f27936bab4173ea06770c47088526aa7c,0,5,1,0,6,242,4,11
f36ab7c230d215d6ad3d8bf03d652626fc0f3f30,0,5,1,0,6,15,12,33
319eb2333c13fb26e21b8ef809e6763b402c5ab1,0,4,1,0,5,684,5,13
c8baae2d6af45ade2d5e40fde114942224393148,0,2,1,0,3,223,3,6
9cc14802608f07dfde29635d66ffb54b493ed552,0,4,1,0,5,247,4,10
6ddf1f5e106a274d311147fed969c1ffba05f809,0,5,1,0,6,380,8,19
dbb6ac0ebb3e576527af0d0cdd124fbd3990527a,0,5,1,0,7,340,4,12
9576d3a9dd0f3b35dcdd808d06b83532723c3a08,0,3,1,0,4,7,5,9
fd7573a1941842c34db3ff1ed22dd48f5d6fdafb,0,4,1,0,5,12,5,12
000000629fbcf27a347d1aeba658435230d74a5f,0,4,1,0,5,7,5,9
3429d03c6f7521aec737a0bbf2e5ddcef2c3ae31,2,11,1,3,14,631,8,281
a43fe16908251ee70ef74718545e4fe6c5ccec9f,3,12,1,3,16,27,11,25
ec7b8962b8edb8bca2fffa78df9a0ea3aa9b808a,0,3,1,0,4,5,3,8
0bc37bea9068a86c221b8bd71ea6228260dad5a2,2,12,1,2,15,436,7,21
9dfbd9d78d028ea438be5a2c3169bc5aa30e3db4,0,3,1,0,4,266,5,9
d66c1abf609848df5353874bb76874732d0603c1,0,2,1,0,3,4,8,15
292705b34ba15b24e699bcb2e712f8e76b57f9b6,0,4,1,0,5,259,5,11
e55587084187e7ccc9a2de66f6e57bd7201ab71e,0,5,1,0,7,11,5,10
ed6136c7fed96890ac732f20c69dcb5095fbcc2e,0,4,1,0,5,10,7,18
0b60c1ee6d01c3d5704eeae6c12552c7a63beead,0,5,1,0,6,12,6,12
229c337e161c4659bf135ae1dfc7906908d85b54,0,4,1,0,5,9,5,13
ea7e0e387c075e348ce8dac83109ccff149b69d0,0,4,1,0,5,165,9,15
bce09efa4d3297e63f4deb685c2cf73af0019617,0,4,1,0,5,338,5,10
542600170d9fed22ed9545e35182b8ade1324331,0,3,1,0,4,5,4,10
d6a4c1c5a02b3ae759eb63c40e51e1f60a5982a2,0,3,1,0,4,8,5,12
cd531ae9efcce479654c4926dec5f6209531ca7b,0,4,1,1,5,14,4,28
73145a29c36eb68116f59f4df43f7917df61a6a8,0,4,1,0,5,322,4,9
b49a8dd1454a96a377e92f9cba10eaf8fa3b0127,0,5,2,0,6,243,5,565
f38367352a51504fca8941497b5de663ab47b690,0,4,1,0,5,561,5,13
e4960202f5752d22c069d0b080c7759f17e43637,0,3,1,0,4,161,4,10
d7ef23c7551ea7baca3c1faf42c3b26cb149e103,0,4,1,0,5,244,4,13
5d8660a0da3e0c21290629d231233d1177457beb,0,4,1,0,5,12,5,12
c03ee3e3cc0c77f039556f95746c1abbb66ecfb9,0,3,1,0,4,112,3,6
888888888889758f76e7103c6cbf23abbf58f946,0,3,1,0,4,3,4,8
d027000c26aad8056d9b2c5a0c4237641c7bbdae,0,3,1,0,3,446,4,9
19c547a2cccff00a6d7c355a2e16817efc3e8e53,0,2,1,0,3,205,2,7
e4e634557fa2ddf96471d22f327dee2d14c2f344,0,3,1,0,4,365,4,9
967cfa8542538d633217694b3d1b1d3814c833ee,0,4,1,0,5,561,4,20
960a58abbd7a59b95d01be3c2e649f83282b9557,0,5,1,0,5,1179,9,21
4af36d37fb432ee677864e1a7dc045a41f03dbb1,0,3,1,0,4,559,8,26
80bf7db69556d9521c03461978b8fc731dbbd4e4,0,5,1,0,6,244,6,18
af0385ad610221ea4c598ee03cf98cc4e64a0710,0,3,1,0,4,109,2,4
005da41474eb93cfea6fcc126e7beaf467e96666,0,4,1,0,6,218,4,16
72e4f9f808c49a2a61de9c5896298920dc4eeea9,4,17,1,4,22,389,18,45
91a0a3043f68986043d7083c4d85b558b21f0a7b,0,4,2,0,5,9,4,508
b2e502d1f7914cb88910d282d7923ae36740a338,0,3,1,0,4,121,4,11
1b4160b478d9e22b3eb8820c6b2b79d8614f7d88,0,4,1,1,4,626,13,473
2059b1cbcf996ce84e6b3bca70332dc193beddf1,0,3,1,0,4,356,5,12
9dd68fd4918786a992a147ce4083fd4db39afcf9,0,3,1,0,4,337,5,12
07407ef75fc879255ee3bcf914c277056104d86d,0,3,1,0,3,354,5,13
845c93a37afd745027fd46399ab82f073428a538,0,3,1,0,4,7,5,10
39147ae2cecd123d4a36839129116a9c5be77dd0,0,4,1,0,5,451,5,11
ce51a2482e035966667969fc5cbc4cf5ab33c26f,0,5,2,0,6,64,6,466
984727da18c608a22c6a2f67cc5bcfb15e44394e,3,7,1,3,11,15,10,18
fe6d13edad45b4cf38f321b75cff8e32ac092c5b,0,5,1,0,6,855,6,13
2d5d7d31f671f86c782533cc367f14109a082712,0,3,1,0,4,8,7,20
a6b579684e943f7d00d616a48cf99b5147fc57a5,0,3,1,0,4,8,2,7
b5039a6fdf1bedc7a359c1308f71df371334f4a0,0,5,1,0,6,11,3,9
cc782d8b7863acf80e3a4fafc0e04d445f5bf711,0,5,1,0,6,10,6,12
e4c85429b514657508ac1d189b814224412d730f,0,3,1,0,4,192,5,12
78c27159b845d46a3fcd75f661ccef55bc092ab4,0,4,1,0,5,139,9,20
429cd5f3810b32c34857601f5f9defc28f498740,0,3,1,0,3,146,7,20
3078676e274788967a72d0324bbfd5ed504136b1,0,3,1,0,4,421,4,10
7f792db54b0e580cdc755178443f0430cf799aca,5,19,1,5,23,584,23,52
2eea44e40930b1984f42078e836c659a12301e40,4,15,2,4,20,36,15,520
72e68ced7b5410dee218d8ce46da8fb606fbb7c3,0,3,1,0,4,407,3,10
8d0802559775c70fb505f22988a4fd4a4f6d3b62,3,17,1,3,20,3747,15,38
49c7c3085ba38dc94a7fb134297e7f1b8dbaea9c,0,3,1,0,4,365,4,11
af3d4f81f2e5afec1c7f0d1c9357d0bf03fefef9,0,4,1,0,5,469,9,22
1d57184a354d58d8a0809b8a692e7a246b475c59,0,4,1,1,5,10,4,24
bfda13cc4d187ced2c7f6f26cf5a83c58e68c6d6,0,3,1,0,4,7,5,11
8c8cbe5ba3f268d3631c344cf02f89fcf6e860b0,0,3,1,0,4,514,9,24
7420b4b9a0110cdc71fb720908340c03f9bc03ec,15,56,1,16,70,2165,65,388
fdd08497ba89dec40e7e5bb23285e5b5a9ab77b8,9,17,1,9,27,346,27,53
33ba4b0024accd7f0ff16620c23d5215d6f90dcd,0,4,1,0,5,9,4,11
8f6b97ba09aa9599e453841a98f085486e197790,0,5,1,0,6,13,10,22
17e4e79eaac6c4a8ce036fa12e8a8c9b03a08df5,0,3,1,0,3,26,5,15
f2f4f54853102882007f04b85ae7c232dbfccb98,0,3,1,0,4,327,5,17
13b69707b5f9a12fd4f88ee3027f5da0d7cd150d,0,4,1,0,5,8,5,12
4b7dd0146c902362e6c497141a15b2dd4b5f7ecc,0,4,1,0,5,499,5,11
8ebb241b23b2e3db882b4dee1447aff9a0fbc6e0,0,4,1,0,5,9,9,19
4659aebb667e1dbbbed1bd0317c33b5061425130,0,4,1,0,5,10,6,13
9addb73f9dfbd73dd8449f7d9cc459b403657db5,0,5,1,0,6,289,7,17
88c9a2637b17a4a900dce114df5ef0daa0533032,0,6,2,0,7,15,6,368
f05f3109d3322f2e2b5656caadb717662a292e26,0,4,1,0,5,12,10,26
216b3646778e8fc4a7ff1dfe1ab9a51557a7eeec,0,5,1,0,6,661,3,7
b3edd57be7b0f01401e6a1ef152f4aa7234b92a6,0,4,1,0,5,343,7,15
66cc9a0eb519e9e1de68f6cf0aa1aa1efe3723d5,0,4,2,0,5,11,4,34
da3512f603868cffe431a07437c3f4291bdd8818,3,11,1,4,15,912,10,155
56818f45b067bdc0293ffc0a10028f52e3d59bc6,0,3,1,0,3,249,6,11
6f68db67bfe51d79174b02cd82091ad72803c9cd,3,11,1,3,15,131,9,17
b269122ba9fe49bf2db4f5aec2c29736f070679f,0,5,1,0,6,11,5,14
c8daf15b6e98023889b7c59b07a6f3d3f810d755,0,5,1,0,6,13,5,14
398a53a8ccc942c45439ac0038f77c3dd645580b,0,3,1,0,5,6,4,8
98f6c670528b0ff55e33b6d2abeb6407c27067d8,2,11,1,2,14,488,12,26
0c527fb9cbfe15201f751c7fcb202e64af46e623,0,3,1,0,3,443,7,16
4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,0,3,1,0,4,7,9,21
7147b954113e66e2453e51f63cb71e4d2616ad1f,0,3,1,0,4,228,4,13
b7a7089309d9f895d3442a9d2e6ca7c0059bf70d,0,4,1,0,4,557,5,14
303c85dcb26f2c2c11a26e90d1dafc90ff70f64f,0,5,1,0,6,459,5,16
97daccf6d9ee9dc48eb47db27567bd69dcb0bfdf,0,4,2,0,5,669,5,132
2d8fb7114d782014e45d104bcc4ab8bf4b4343ca,0,5,1,0,5,431,7,12
0a1a3088605b05fb02a334f3377c14f371d85ecb,0,4,1,0,5,339,9,18
4703ced54eaa8b5245c61a5206d7a47b23a7a835,0,3,1,0,3,481,4,11
7902ec5e3517e136e00c9f221185197a3c9cd4a6,0,3,1,0,4,209,4,10
1eb25db0b73720dc6bc0f06f76a4820b13aa4983,0,5,1,0,6,249,6,14
9683495e5bbd30d741eddd3f972d7ae5188423b2,0,5,1,0,6,13,6,23
8d0d000ee44948fc98c9b98a4fa4921476f08b0d,2,9,1,2,12,160,11,22
e003fb41255b595f8af852a58b41df950fb9becf,0,4,1,0,5,332,6,11
774109b2e349a9beae56c163b74006b2df259199,0,3,1,1,4,277,8,471
5ee84583f67d5ecea5420dbb42b462896e7f8d06,5,20,1,5,26,1008,21,43
f21ea89f6b394ad521f4f279f5fd0d9429a1b03a,0,3,1,0,4,323,4,8
ef101508bf4dc6cf0f0a0c135f39a41fab4e4389,3,9,1,3,13,371,10,17
9ac0d2b977b916fab74fa359ede71c1f9623ffa0,0,4,1,0,5,357,5,11
f81c2897b52691d07402a6ffdd09c14f14eb5a80,0,4,1,0,5,320,5,10
8bbf486a9f2b535c4ef09c665a807859cfe92d83,7,22,1,7,30,895,26,58
3139da44bf3343d080338e5fa2f37077eaa02a4e,0,4,1,0,5,222,5,12
cf0606a2d14a7a4c7de6d41a4eb221a702276b3a,0,4,1,0,4,359,10,23
59cb88f10c2b9847eff2863e2b37308871a5724f,0,5,1,0,6,289,6,14
9114f673913b61da9cdfa67398688f76cba00457,0,4,2,0,5,7,4,354
6a0d783fc9c0dfae88b498c9fa2f34f965f61d5e,0,5,1,0,6,176,6,14
d3270846b8433896246d705f82e86c0c06459fa4,0,5,1,0,6,12,6,14
74f6b288404c7f19f5900d6be358fa88ee853ddf,2,6,1,2,8,525,4,9
0109ed37dd68f8342e6fbff34ea9095f1aa4cbeb,0,3,1,0,4,378,3,14
65e19da3a963a00b782ea235530f846fd643ff7d,0,3,1,0,3,319,4,8
5b76860c6b047b65172ef0ae7d2dddfed46986de,0,4,1,0,5,136,5,13
593335490054844d582dea1cb8368f3b9b527a52,0,3,1,0,4,128,5,10
878ac3a3d33fd969fbe9ec5e520f4e74752f837c,0,6,1,0,7,932,6,20
d224ad9f479b7af303429aeb28f0a73d500bc96a,0,3,1,0,3,282,10,19
72e95b8931767c79ba4eee721354d6e99a61d004,5,19,1,5,25,1681,22,46
28385a229c2671d63d1238ecce91072efb8ba0aa,0,4,1,0,5,256,4,11
53f83e51cdba7d46cc6c305751a879aa606e9daa,0,5,1,0,6,324,3,9
04c8be6c472105025fd43fab3abb7b80858b4deb,0,4,1,0,5,222,4,12
5e8a0926f1dfad922eabd743fc0d41cef82c165f,0,3,1,0,4,8,5,12
d4e7a6e2d03e4e48dfc27dd3f46df1c176647e38,3,13,1,3,17,32,14,31
f3b26c54fb72ee4e1dc06675320f1f1d61668522,0,5,1,0,6,354,6,12
8502176efc01c9b95702fcdf21ec772407423456,0,4,1,0,5,8,6,335
898bd65181c003279ccd6b83fae1bb90fc9d6ecb,0,3,2,0,4,110,4,595
cf254aa9eec2b7078a699ddefe107d3f4a6fa653,0,4,1,0,5,334,3,8
0e815d97b6c8e9424d9b66306983807890c603e8,0,4,2,0,5,323,4,337
bfe2a5fdf534c64ecca353e52ab350d7cceaebb3,0,4,1,0,5,9,3,10
263190d31d1e7c46de703ecedc46fd425afdefd3,3,15,1,4,17,1398,11,285
8137690f23c63afc56bd76ee0aaab65d34f7ac93,0,4,1,0,5,157,9,25
3830f6e10a6185f34c79f95f7bc46fe8a83a14ea,0,3,1,0,4,34,4,9
e797bd9f82926e10f162384fa462f3ac789d7b6a,0,3,1,0,4,235,5,8
1bf05ddd3008a2d6a9df85154a405f26b28bf0fe,0,5,1,0,6,237,6,14
bee6e6004bae13daeee34ed85567bb0d81c70975,0,3,1,0,3,250,5,11
1eae8f548bd4c65e659636bb963f0817db315343,0,5,1,0,6,241,6,14
cbfb8d042342ec7816432d12120fc4e740a2d419,3,6,1,3,10,212,7,12
68b5322eba6b1bc7eecddea1fc26f344447f8e4a,0,3,1,0,4,342,5,9
1bad281b52a5705d100089904d07e3d98720cab5,0,4,1,0,4,531,5,13
7811bbaaca30682d0da2f122687128435be8348e,0,4,1,0,5,226,5,11
2af488f2efb209a2f66e7bb65f1a053b85551119,0,5,1,0,6,213,6,14
b3703385a906253afd350bedf0658ac386ee635a,0,3,2,0,3,377,4,447
a3e9004a5e08ee13a46a0804b23d1ca396d81c79,0,4,1,0,5,9,10,20
cc3440c022d2d28222873f66e1344e0d3b92aaac,0,3,1,0,4,344,5,14
55b3a2b7027ac94d08d0a74f3899b7211cb03e80,0,4,1,0,5,443,12,27
61119ea5d25ad00da07e1e6d19b0d8a44787fb77,0,3,1,0,4,337,3,9
a68a99c6a80e2acf65d38f64ffac744ae51c8d96,3,12,2,4,14,375,9,1036
0e835e94aa97b40bc71137ea1d3af554e809b2e9,0,4,2,0,6,271,4,137
50553500f157e5c3b0bf4ddfd64dd8229492883d,0,3,1,0,4,9,5,11
822bc2eb11571259ff74e02f2d8314c4ce14fef9,0,3,1,0,4,322,4,9
d3609e5589741265640836d8f90bb5af165fe5b4,3,6,1,3,10,350,9,12
28aeadb6df69b2647201cf561c84b979636c534f,0,5,1,0,6,338,5,13
74c67ea3fac7cae45cb215bc3d8e058b29abdad4,0,3,2,0,4,212,4,274
8f923a4aaabc828115b2d33d411311cb0bd2a853,0,4,1,0,4,479,4,10
2df9b935c44057ac240634c7536511d8aa03028d,0,4,1,0,5,7,5,10
8b4d8443a0229349a9892d4f7cbe89ef5f843f72,8,29,1,8,38,3433,38,76
fb7b4564402e5500db5bb6d63ae671302777c75a,3,15,1,3,20,654,13,30
a9b08b4ceec1ef29edec7f9c94583270337d6416,3,12,1,3,16,305,12,28
4ccdae15fcf353e94b8a4792acc416844a49a967,0,3,1,0,4,165,4,8
be24e18c86fd3a149bd32e1e66797dbc0eba1cd8,0,5,1,0,6,13,4,11
717385e1a702f90b6eb8cd23150702ca7217b626,3,8,1,3,12,22,8,17
60fcf6246d1d843db2475f2d323a1778e897f967,0,4,1,0,6,374,5,10
c1f550b7a7eadafea6936cb77f5ad62110287007,0,4,1,0,5,529,5,26
c09c9d021a40c4c9dab2b940b816347aba135905,0,5,1,0,6,506,9,19
de9c774cde34f85ee69c22e9a1077a0c9091f09b,0,4,1,0,5,9,5,13
78f52835d2ab38b2bab9752932cbd091b74fd833,0,2,1,0,2,109,4,9
cee236e91fb11e7fab25ba9a0e8e9d5d5f8f43c5,0,5,1,0,6,475,6,12
00d61687a362e259deceebe5faeb288205a30b4f,0,4,1,0,4,331,5,12
569c45d075ffdf0cdffe517ce7684ac74fd708b3,0,4,1,0,4,266,6,12
932261f9fc8da46c4a22e31b45c4de60623848bf,1,10,2,1,12,1556,4,298
866bdd48566d984f94c55f5ff8988208b3aa0008,0,4,1,0,6,9,10,22
49852f69f093468d33ef9406f817db0652d2bc33,0,4,1,0,5,699,6,13
db92326c9ef720a3e847af1c2adb8f19e7722467,0,3,1,0,4,254,5,12
48cb86f020f9c223df1612de840bd1da55fd6f13,0,2,1,0,2,231,3,8
b66f14835f48c7a5fc3d43d1d03b0fc0de0998b3,0,4,1,0,5,114,4,13
6c6fe5cab5f4f45f762ca8e8a7d5d9cdac3e66b2,0,4,1,0,5,278,4,9
57cb44d5b601d0bacd898463216b3321e6270135,0,4,1,0,5,663,4,9
758d97c6dc4acdd52ccb1b189385867627ceef20,3,11,1,3,15,247,16,40
0ea99c63ddb3ce84bce7d5e5538a7c3dbb2fc198,0,3,1,0,4,301,3,10
8e65fcb15c2c33251c564066a8b26d37dca9bcc7,0,4,1,0,5,9,5,11
645a6aa50aa7af4ff6dd5e570687e7e3edf9cdc1,1,3,1,1,5,126,4,8
1280eb1e102dbb61443b74f1bc158d3f2d5af8d3,0,6,1,0,7,247,6,15
2a6c340bcbb0a79d3deecd3bc5cbc2605ea9259f,3,8,2,3,12,18,9,451
3298e83dbc381865f400912ed357deb1e6245bd1,0,5,1,0,5,371,6,14
5a7115dcc38ce0b5b41ec1ee728446b2e643e6c6,0,4,1,0,5,243,5,9
c7d0c5f524b68b3f8618dc62e51c206847a48f1d,0,5,2,0,6,462,5,538
6013146ccbb147a99ac522bac89cf19263ad96cb,0,4,1,0,5,11,5,11
8967aca6dcb7fd4acaf3899bc85a98e8a54ba787,0,6,1,0,7,12,6,13
6077a212c08b711d856263081efcc994b396f7a1,0,4,1,0,5,152,8,16
0ecc1203b7c4c6abedd173342195fad4518ad8a1,0,4,1,0,4,375,10,20
bc711e44473128ceac0ac23b64812d282c01e86e,0,4,1,0,5,10,4,10
2ed56f36cd5ec596d457858f2eee137671b89295,0,4,2,0,5,111,4,231
0c82d531cf3cd970ca615c0668bc3c0531977ac5,0,4,1,0,4,1040,10,24
dc9794ed7e5ed41ecd2fa2e1a2201b1c5194d4dc,12,3,1,12,8,356,12,693
25121eddf746c884dde4619b573a7b10714e2a36,12,50,2,14,61,9385,54,1061
ab809c906eab9cb793358fed9ebaeae6b359cb05,0,3,1,0,4,5,3,7
46c6db46f731ca75a7bff31b7c8b1d5d967f270f,0,3,1,0,4,455,7,14
