updates,address plainKey,account plainKeys,PatriciaContext.Branch(),PatriciaContext.Account(),PatriciaContext.Storage(),PatriciaContext.PutBranch(),L0 - Load Account/Storage,L1 - Load Account/Storage,L2 - Load Account/Storage,L3 - Load Account/Storage,L4 - Load Account/Storage,unfold/fold calls,total unfolding time (ms),total folding time (ms),total processing time (ms)
5,5,0,5,5,0,4,93583/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,93588/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,93593/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,93598/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,93604/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,93610/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,93616/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,93622/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,93628/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,93634/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,93641/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,93648/0,0/0,0/0,0/0,0/0,13,0,0,0
5,5,0,6,5,0,5,93655/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,5,93660/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,6,93665/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,5,93670/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,93676/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,93682/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,93688/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,93694/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,93700/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,93707/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,93714/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,93721/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,93728/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,93735/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,93743/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,93751/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,5,93759/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,93768/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,93777/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,4,5,0,3,93782/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,93787/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,3,5,0,3,93792/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,93798/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,4,93804/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,93810/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,93816/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,93822/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,93828/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,93834/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,93841/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,93846/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,93851/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,6,93856/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,93862/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,93868/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,93874/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,93880/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,4,93886/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,93893/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,93900/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,93907/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,93912/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,93917/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,93922/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,4,93927/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,93932/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,4,93937/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,93942/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,4,93947/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,93952/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,4,93957/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,93962/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,93967/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,93972/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,93977/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,93983/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,93989/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,93995/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94001/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94007/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,94012/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,94017/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,94022/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94027/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94032/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94037/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94042/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,94047/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94052/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,94057/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94062/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,94067/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94073/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94079/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94085/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,94091/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,94097/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94103/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,6,94109/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,6,94114/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,94119/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,94124/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94129/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94134/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,5,94139/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94145/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94151/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,94157/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94163/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,6,94169/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,7,94176/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,5,94182/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,94187/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94192/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94197/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,94202/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94208/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94214/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,5,94220/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,5,94226/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,6,94232/0,0/0,0/0,0/0,0/0,13,0,0,0
5,5,0,7,5,0,5,94238/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,5,94244/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,5,94250/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,6,94256/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,5,94262/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94268/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,94274/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94280/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94286/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,4,94292/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94298/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,6,94304/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,6,94310/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,5,94315/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,94320/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94325/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,94330/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94335/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,94340/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,94346/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94352/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,94358/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94364/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,94370/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,94377/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94384/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94391/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,94396/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,94401/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,94406/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94411/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94416/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94421/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94426/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,94431/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94437/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94443/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,94449/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94456/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,7,94463/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,4,94468/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94473/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94478/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94483/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,94488/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,94494/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,94500/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,94506/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94512/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94518/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,94523/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,94528/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94533/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94538/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94543/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94548/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,94553/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,94559/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,94565/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,94571/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94577/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,94583/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,94588/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94593/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94598/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,94603/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,94608/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94614/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94620/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94626/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,94632/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94639/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,6,94646/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,4,5,0,4,94651/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94656/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94661/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94666/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,94671/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,94677/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,94683/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,94689/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,94695/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94701/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94707/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,94712/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94717/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,94722/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94728/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94734/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,94740/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,94746/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94753/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94760/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94767/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,94774/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94782/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,6,94790/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,4,94795/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94800/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94805/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,94810/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94816/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94822/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,6,94828/0,0/0,0/0,0/0,0/0,13,0,0,0
5,5,0,6,5,0,4,94834/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,5,94840/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,4,94846/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94852/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,5,94858/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94865/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94872/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94879/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94886/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,94893/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94901/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94909/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94917/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,4,94922/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,94927/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94932/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94937/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94942/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,94947/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,94952/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,94958/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94964/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,5,94970/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,94975/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,94980/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,94985/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,94991/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,94997/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,95003/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,95009/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,95016/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,95023/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,95030/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,95037/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,95044/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,95051/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,95059/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,95067/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,7,95075/0,0/0,0/0,0/0,0/0,14,0,0,0
5,5,0,4,5,0,2,95080/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,4,95085/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,4,5,0,2,95090/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,3,95095/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,3,5,0,3,95100/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,95105/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,3,5,0,2,95110/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,95116/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,95122/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,3,5,0,3,95128/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,2,95135/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,95142/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,95149/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,6,95156/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,6,95163/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,3,95168/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,4,95173/0,0/0,0/0,0/0,0/0,13,0,0,0
5,5,0,6,5,0,4,95178/0,0/0,0/0,0/0,0/0,13,0,0,0
5,5,0,6,5,0,6,95183/0,0/0,0/0,0/0,0/0,14,0,0,0
5,5,0,5,5,0,3,95188/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,95193/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,3,95198/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,95203/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,4,95208/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,95213/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,3,95218/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,95224/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,95230/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,4,95236/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,3,5,0,3,95241/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,4,95246/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,95251/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,95256/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,95261/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,95266/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,3,5,0,4,95271/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,5,95277/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,95283/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,3,95288/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,95293/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,95298/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,3,5,0,3,95303/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,95309/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,4,95315/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,95321/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,95327/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,95333/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,95339/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,4,95345/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,3,95352/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,4,95359/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,4,5,0,3,95366/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,5,95373/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,4,5,0,5,95380/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,95388/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,3,95393/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,95398/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,95403/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,3,95408/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,95414/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,95420/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,95426/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,3,5,0,3,95432/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,4,95439/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,95446/0,0/0,0/0,0/0,0/0,10,0,0,0
